,Algorithm,Train_Mean_TD_ALL,Train_Std_TD_ALL,Train_Mean_TD_0,Train_Std_TD_0,Train_Mean_TD_1,Train_Std_TD_1,Train_Mean_TD_2,Train_Std_TD_2,Train_Mean_TD_3,Train_Std_TD_3,Test_Mean_TD_ALL,Test_Std_TD_ALL,Test_Mean_TD_0,Test_Std_TD_0,Test_Mean_TD_1,Test_Std_TD_1,Test_Mean_TD_2,Test_Std_TD_2,Test_Mean_TD_3,Test_Std_TD_3
0,DE,228.8868587491216,272.1774028391245,264.8637469586375,278.9001529288248,284.1953578336557,280.0781625114337,202.32942732942732,266.18252818673403,194.7445494887131,259.2066301883775,224.81966973549612,268.0616578052099,261.9968253968254,278.4101519132063,278.2056074766355,274.1383672669853,199.72546296296295,263.5804837021788,189.12092793682132,252.93535316143928
