,Algorithm,Train_Mean_TD_ALL,Train_Std_TD_ALL,Train_Mean_TD_0,Train_Std_TD_0,Train_Mean_TD_1,Train_Std_TD_1,Train_Mean_TD_2,Train_Std_TD_2,Train_Mean_TD_3,Train_Std_TD_3,Test_Mean_TD_ALL,Test_Std_TD_ALL,Test_Mean_TD_0,Test_Std_TD_0,Test_Mean_TD_1,Test_Std_TD_1,Test_Mean_TD_2,Test_Std_TD_2,Test_Mean_TD_3,Test_Std_TD_3
0,PSO,156.86476709392167,233.6522986310325,147.4816372301654,245.31829421063378,147.49675324675326,207.47722277217943,156.98798756359525,232.4174336817647,170.49049000644746,249.07970535437974,156.212185341947,232.2424952674109,148.9049707602339,245.14886819569597,150.00261324041813,207.6797990847324,149.6762886597938,226.98525548487018,174.21256239600666,251.45607283244522
