,Model,Precision,Recall,f1 Score,Accuracy(Training),Accuracy(Test),Training Time,Testing Time (Train),TestingTime
0,LR,0.9219609092408012,0.9075381568378572,0.906736728641467,0.9076610460563224,0.9075381568378572,7.132399797439575,0.2892272472381592,0.1156620979309082
0,LR,0.9194885220974575,0.9040437992917935,0.9031495890707563,0.9042690942464603,0.9040437992917935,6.1834681034088135,0.30216264724731445,0.12065243721008301
0,LR,0.9195965549234836,0.9041914874496415,0.9033047343311438,0.9042049036259938,0.9041914874496415,6.6908957958221436,0.30914306640625,0.1186521053314209
0,LR,0.9194129582231555,0.9039323365311535,0.9030382016805376,0.9040762238240353,0.9039323365311535,6.755733489990234,0.306149959564209,0.11665606498718262
0,LR,0.9194535077109686,0.9039894611959814,0.9030960864911408,0.9039732202702634,0.9039894611959814,6.842701196670532,0.3081784248352051,0.11964941024780273
0,LR,0.919226292462306,0.9036571628408235,0.9027588232440167,0.9040624900168657,0.9036571628408235,6.767750978469849,0.3081505298614502,0.11765742301940918
0,LR,0.9195450142136405,0.9041190366552255,0.9032298754248971,0.9040036734948569,0.9041190366552255,6.748753070831299,0.30718326568603516,0.11865019798278809
0,LR,0.9194982963316121,0.9040417093650315,0.9031563804922672,0.9038648426180339,0.9040417093650315,6.727912902832031,0.3091747760772705,0.11865353584289551
0,LR,0.9195847774507977,0.9041963639454195,0.9032979002042679,0.9043437345028168,0.9041963639454195,6.759957551956177,0.3098785877227783,0.1186518669128418
0,LR,0.9195016214396722,0.9040535522833495,0.9031645339530215,0.9039418713625937,0.9040535522833495,6.724828481674194,0.3091444969177246,0.11865592002868652
0,LR,0.919609465453948,0.9042284094891034,0.9033334905992603,0.9043013388372063,0.9042284094891034,7.102844715118408,0.33310985565185547,0.1256392002105713
0,LR,0.9193890556850776,0.9038940212071835,0.9030006746337211,0.9040039720558822,0.9038940212071835,7.152342319488525,0.3320770263671875,0.12762928009033203
0,LR,0.9197856542587858,0.9044785040582894,0.9035894366255396,0.9040923461194083,0.9044785040582894,7.177623987197876,0.3357264995574951,0.1266336441040039
0,LR,0.9197210295674952,0.9043760976469515,0.9034911540775664,0.9040511446978995,0.9043760976469515,6.562412261962891,0.29916858673095703,0.11466288566589355
0,LR,0.919166523795201,0.9035798355506295,0.9026757182674751,0.9042153532618837,0.9035798355506295,6.243788003921509,0.3021659851074219,0.11665487289428711
0,LR,0.9218192916158108,0.9073361305841973,0.9065324355088512,0.907712697113721,0.9073361305841973,7.097867488861084,0.2922191619873047,0.11765575408935547
0,LR,0.9194451967932346,0.9039817981311875,0.9030853427184168,0.9041078712927304,0.9039817981311875,6.613318920135498,0.3101377487182617,0.1186516284942627
0,LR,0.9685290839045886,0.9664176635036786,0.9663787155543818,0.9665772874476883,0.9664176635036786,12.031840324401855,0.2852013111114502,0.11470866203308105
0,LR,0.9197125190195667,0.9043607715173635,0.9034759771604386,0.9039066411615935,0.9043607715173635,6.225367307662964,0.3028688430786133,0.11369585990905762
0,LR,0.919494449549001,0.9040458892185554,0.9031546261919641,0.90413205473579,0.9040458892185554,6.2777674198150635,0.30017614364624023,0.1136620044708252
0,LR,0.9195010717627851,0.9040612153481434,0.9031677054780505,0.9040660727491708,0.9040612153481434,6.234309434890747,0.3022041320800781,0.11565876007080078
0,LR,0.9192660656006365,0.9037330968465095,0.9028262085621706,0.9042816338095282,0.9037330968465095,6.251770257949829,0.30115795135498047,0.11565470695495605
0,LR,0.9193123473285811,0.9037714121704795,0.9028812081147805,0.9038054289739741,0.9037714121704795,6.282593250274658,0.31615638732910156,0.11466169357299805
0,LR,0.9194965554169083,0.9040333496579834,0.9031493445990068,0.903892310232373,0.9040333496579834,6.527287721633911,0.3091738224029541,0.12064957618713379
0,LR,0.9195428142228067,0.9041162500862094,0.9032264712204824,0.9039839684671788,0.9041162500862094,6.613708972930908,0.31316494941711426,0.11738824844360352
0,LR,0.9191859925097078,0.9035868019731695,0.9026931597094053,0.9038176699760166,0.9035868019731695,6.768866777420044,0.3099632263183594,0.12264275550842285
0,LR,0.9684316216676352,0.9663075940275466,0.9662678999398145,0.9665289205615694,0.9663075940275466,12.447688341140747,0.2932159900665283,0.11765241622924805
0,LR,0.9681779817394434,0.9660129143541046,0.9659753055975321,0.9666152046979174,0.9660129143541046,12.394831418991089,0.29418230056762695,0.11765551567077637
0,LR,0.9685973637556162,0.9664915075826026,0.9664548715833352,0.9664590572816197,0.9664915075826026,12.35589337348938,0.2891852855682373,0.1186516284942627
0,LR,0.9192933827361828,0.9037505129028595,0.9028566059811759,0.9039150008703054,0.9037505129028595,6.768350124359131,0.30418848991394043,0.11964678764343262
