,Algorithm,Train_Mean_TD_ALL,Train_Std_TD_ALL,Train_Mean_TD_0,Train_Std_TD_0,Train_Mean_TD_1,Train_Std_TD_1,Test_Mean_TD_ALL,Test_Std_TD_ALL,Test_Mean_TD_0,Test_Std_TD_0,Test_Mean_TD_1,Test_Std_TD_1
0,DE,277.5306,304.4414516185994,282.4561886051081,307.3523114691574,272.4244399185336,301.30921368921696,273.979,305.3973100061623,279.02508960573476,305.9523701744348,268.88830855765366,304.7516669772677
