,Model,Precision,Recall,f1 Score,Accuracy(Training),Accuracy(Test),Training Time,Testing Time (Train),TestingTime
0,DT,0.9691824233806196,0.9691812433252964,0.9691812359422974,0.9998456439498549,0.9691812433252964,23.3814857006073,0.5038809776306152,0.21542644500732422
0,DT,0.9691364881620341,0.9691359615787865,0.9691359574791023,0.9998587806349736,0.9691359615787865,21.780881881713867,0.5186145305633545,0.21543169021606445
0,DT,0.969097056240082,0.9690962529703084,0.9690962381516147,0.9998563921467702,0.9690962529703084,22.141351461410522,0.5095996856689453,0.21642518043518066
0,DT,0.9686908387121717,0.9686901105362264,0.9686900972073954,0.9998432554616514,0.9686901105362264,21.981313705444336,0.5036556720733643,0.21143364906311035
0,DT,0.9691223390687662,0.9691213320914525,0.9691213160579318,0.9998483309990838,0.9691213320914525,22.476467609405518,0.5006613731384277,0.21413898468017578
0,DT,0.9690186410917895,0.9690175323956064,0.9690175031329084,0.9998560935857448,0.9690175323956064,22.167453050613403,0.5136210918426514,0.21546244621276855
0,DT,0.9691733612400988,0.9691728836182484,0.9691728752013443,0.9998462410719058,0.9691728836182484,24.12557077407837,0.5036458969116211,0.21990180015563965
0,DT,0.9690057803801819,0.9690049928350344,0.9690049657554463,0.9998587806349736,0.9690049928350344,22.52677631378174,0.5073778629302979,0.2144320011138916
0,DT,0.9691820315098669,0.9691812433252964,0.969181253886888,0.9998557950247193,0.9691812433252964,22.57323718070984,0.49763989448547363,0.21642398834228516
0,DT,0.969018879101914,0.9690175323956064,0.9690175034930618,0.9998608705621516,0.9690175323956064,22.931193113327026,0.5086674690246582,0.2154233455657959
0,DT,0.9691721577053402,0.9691714903337404,0.9691714960804139,0.9998435540226769,0.9691714903337404,21.919734001159668,0.5006260871887207,0.2204129695892334
0,DT,0.969078614413993,0.9690774436294504,0.9690774178134128,0.9998581835129228,0.9690774436294504,24.286598205566406,0.5150027275085449,0.22539710998535156
0,DT,0.9692478803489818,0.9692474243394263,0.9692474322713471,0.9998480324380583,0.9692474243394263,22.23166823387146,0.5096726417541504,0.21741628646850586
0,DT,0.9692174849802773,0.9692167720802504,0.9692167659284648,0.9998456439498549,0.9692167720802504,22.39203190803528,0.5146243572235107,0.21542572975158691
0,DT,0.9690016883165768,0.9690008129815104,0.9690007971591553,0.9998510180483126,0.9690008129815104,20.9512357711792,0.4946444034576416,0.21343111991882324
0,DT,0.9692685926749368,0.9692683236070464,0.9692683209734609,0.9998474353160074,0.9692683236070464,24.476479053497314,0.5173876285552979,0.2164154052734375
0,DT,0.9688780135513206,0.9688768106602984,0.9688767988790685,0.9998557950247193,0.9688768106602984,20.57698655128479,0.5004305839538574,0.2128462791442871
0,DT,0.9689317906705658,0.9689304521138564,0.968930454376608,0.9998581835129228,0.9689304521138564,22.224815368652344,0.5126326084136963,0.2144312858581543
0,DT,0.9689886167018457,0.9689868801364304,0.9689868580386743,0.9998537050975413,0.9689868801364304,23.80613112449646,0.5086114406585693,0.23234939575195312
0,DT,0.968961383936223,0.9689611043730324,0.9689610993067246,0.9998543022195923,0.9689611043730324,24.094970226287842,0.5136253833770752,0.22243523597717285
0,DT,0.9690066346980876,0.9690056894772884,0.9690056795120227,0.9998620648062533,0.9690056894772884,21.656736850738525,0.4976682662963867,0.21213769912719727
0,DT,0.9692915285039798,0.9692913128014284,0.9692913162971045,0.9998531079754905,0.9692913128014284,22.538057565689087,0.5066437721252441,0.2154252529144287
0,DT,0.9690191224456131,0.9690189256801144,0.9690189120694113,0.9998572878298465,0.9690189256801144,20.669279098510742,0.4976634979248047,0.21342778205871582
0,DT,0.9689353381198964,0.9689346319673804,0.9689346033055243,0.9998477338770329,0.9689346319673804,23.709945917129517,0.5156421661376953,0.21842145919799805
0,DT,0.9692091907793366,0.9692084123732024,0.969208399987624,0.9998557950247193,0.9692084123732024,22.580202102661133,0.5064342021942139,0.21642208099365234
0,DT,0.9690623774702116,0.9690621174998624,0.9690620989443577,0.999847136754982,0.9690621174998624,21.58589792251587,0.5096375942230225,0.21543002128601074
0,DT,0.9689801202338175,0.9689792170716364,0.9689792289217742,0.9998501223652363,0.9689792170716364,22.264053344726562,0.5226027965545654,0.22440075874328613
0,DT,0.9687674625445759,0.9687674378264204,0.9687674308109109,0.9998543022195923,0.9687674378264204,20.362221002578735,0.5235717296600342,0.22137808799743652
0,DT,0.9691904713245191,0.9691902996745984,0.9691902876949422,0.9998537050975413,0.9691902996745984,23.86640763282776,0.6353015899658203,0.26127004623413086
0,DT,0.9689841912171713,0.9689833969251604,0.9689833705550173,0.9998495252431854,0.9689833969251604,25.466195583343506,0.5116593837738037,0.21738862991333008
