,Algorithm,Train_Mean_TD_ALL,Train_Std_TD_ALL,Train_Mean_TD_0,Train_Std_TD_0,Train_Mean_TD_1,Train_Std_TD_1,Test_Mean_TD_ALL,Test_Std_TD_ALL,Test_Mean_TD_0,Test_Std_TD_0,Test_Mean_TD_1,Test_Std_TD_1
0,STPMPA,15.5062,33.25855621580708,15.28565815324165,16.32580040757493,15.734826883910387,44.45681385670577,15.1786,24.189764406459194,15.354042214257268,16.138417799175446,15.001607071112897,30.21007200606076
0,MPA,20.8038,42.14545415059612,19.399214145383105,31.253299383723956,22.25987780040733,50.99855913448557,19.3824,34.273245691647006,18.11589008363202,30.47636709008838,20.66010445962234,37.67524446035866
0,EO,32.9614,92.71698393519928,30.239292730844795,82.65396723031738,35.78329938900204,102.03063857416213,26.3784,73.49251943864763,27.16925527678216,77.42515319632285,25.580554439533948,69.29020872275721
0,GWO,438.3122,274.8810068578038,435.026326129666,280.5693238326201,441.71853360488797,268.81474060869834,420.8928,262.4386002632997,414.7710075667065,266.83236588019633,427.0687022900763,257.7828974126028
0,WOA,402.5456,300.03536245022855,393.1335952848723,301.2323193925287,412.30264765784113,298.4763140246192,391.2542,287.5089911330774,388.21505376344084,290.8036009360795,394.3202089192447,284.11361516338826
0,DE,277.5306,304.4414516185994,282.4561886051081,307.3523114691574,272.4244399185336,301.30921368921696,273.979,305.3973100061623,279.02508960573476,305.9523701744348,268.88830855765366,304.7516669772677
0,PSO,37.5226,72.10643999838017,39.5811394891945,67.38402827874656,35.388594704684316,76.63727690933504,35.8918,67.25511201953351,36.536439665471924,61.71007357243109,35.24146243471274,72.41440238925975
0,ABC,315.1079331941545,968.7033956408991,335.39509202453985,1006.25784714716,293.95565031982943,927.4579797578297,315.9347236704901,981.0218160998882,303.74155898290957,948.822326969668,328.1431552587646,1012.0887800098191
